country,community_code,metadatafile,tool,document_code,gender,indicator_label,category_label,text,keyword,quote or transcriber's summary,data_container,background information,comments,enumerator_id,confidence interval
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DEC,NRM_DEC_N,Men will ask other elder family members,men ask elders,Quote,E.24,,"Men also consult elders, but not in as restrictive a way as women.",ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DEC,NRM_DEC_N,Men may or may not ask their wives,may ask wives,Quote,E.24,,This is nuanced because wives may be consulted but are not always central.,ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_INF,NRM_INF_O,Men will also consult their farmer friends,farmer friends,Quote,E.24,,This reflects wider information networks for men.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_MOB,NRM_MOB_O,He will allow her to join the group,allow group,Quote,E.25,,Opposes strong mobility restriction by allowing women’s group participation.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_MOB,NRM_MOB_O,He will not mind her joining such a group,not mind group,Quote,E.25,,This also indicates acceptance of women’s participation outside the home.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_MOB,NRM_MOB_O,He will not have any problem in joining such a group since she herself is also growing vegetables,no problem joining,Quote,E.25,,Shows conditional acceptance of women’s collective activity.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_MOB,NRM_MOB_O,Adam will allow her to go,allow her go,Quote,E.26,,Indicates permissive attitude toward women selling produce.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_MOB,NRM_MOB_N,Women can go but they prefer not to,women prefer not,Quote,E.26,,"Mobility is possible but shaped by preference/custom, so nuanced.",ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_MOB,NRM_MOB_O,She can go if she wants to,go if wants,Quote,E.26,,This supports women’s independent choice to go to market.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DIV,NRM_DIV_N,"Yes, he will ask her less for help now that she is busy with her own work",less help,Quote,E.27,,"Suggests some recognition of women’s independent workload, softening rigid labor expectations.",ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DIV,NRM_DIV_N,Since she has a busy schedule so he will not expect much help from her,busy schedule,Quote,E.27,,Again indicates some accommodation of women’s own activities.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_YS,He will let her concentrate on her work,concentrate on her work,Quote,E.27,,This reflects support for women’s economic activity.,ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DIV,NRM_DIV_C,She also has to do all the household work and so she will have no time now to help her husband,all household work,Quote,E.27,,Confirms women’s domestic burden remains assumed.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_STIG,NRM_STIG_N,It will depend upon the mentality of the community people,mentality of community,Quote,E.28,,"Social reaction is mixed, so I coded stigma as nuanced rather than uniformly condemning.",ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_YS,Some may praise her for taking up the family responsibilities,praise her,Quote,E.28,,Positive perception of woman supporting family suggests acceptance of expanded roles.,ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_STIG,NRM_STIG_N,some may not like her bold step,bold step disliked,Quote,E.28,,This indicates some stigma remains around women’s public market role.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_YS,people will admire her for taking care of her family,admire her,Quote,E.28,,"This praises a woman’s economic contribution, suggesting a positive equality-related shift.",ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_STIG,NRM_STIG_O,Mark’s reputation will not be affected,reputation not affected,Quote,E.29,,Opposes stigma against men helping at home.,ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_STIG,NRM_STIG_N,Community elders will try to reason with him since it is a man’s responsibility to earn for his family,man’s responsibility earn,Quote,E.29,,"This shows some disapproval rooted in provider norms, but not total rejection, so nuanced stigma.",ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_STIG,NRM_STIG_N,People will not have any problem if both husband and wife are working; but in this case there is a role reversal which goes against the norms of the society,role reversal,Quote,E.29,,"Clear statement that shared work is acceptable, but role reversal is still socially sensitive.",ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_STIG,NRM_STIG_C,People will tell him that he will now be controlled by his wife since she is the family breadwinner,controlled by wife,Quote,E.29,,This directly confirms stigma against men when wives become breadwinners.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_YS,Mark will be very happy,very happy,Quote,E.30,,This is a supportive reaction to female enterprise success.,ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_YS,He will now have more money to enjoy,more money,Quote,E.30,,"This is still positive toward wife’s earnings, though more self-interested.",ENU_3,0.75
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,ASP,ASP_BUSS,Mark may now want to join his wife’s business and make it more prosperous,join wife business,Quote,E.30,,This points to enterprise growth and shared business aspiration.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_YS,He will praise her and encourage her to do better,praise encourage,Quote,E.30,,This shows support for women’s economic success and agency.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_YS,Both men and women should be meted out the same treatment by society,same treatment,Quote,E.31,,Direct definition of gender equality.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_YS,They should both be given equal respect,equal respect,Quote,E.31,,Directly supports equal status for men and women.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_YS,Both should have equal say in their marriage decisions,equal say marriage,Quote,E.31,,Clear support for equal decision-making in marriage.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_YS,Parents should consult both boys and girls in every decision that concerns them,consult both,Quote,E.31,,Strong equality statement regarding youth consultation.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_YS,Both should be allowed to graduate before getting married,graduate before marriage,Quote,E.31,,Supports equal educational opportunity and delayed marriage for both sexes.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_YS,Both should be given equal love and care in the family,equal love care,Quote,E.31,,Direct support for equal treatment in the family.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_YS,Girls should also have a right to speak their mind,girls speak mind,Quote,E.31,,This explicitly supports girls’ voice and expression.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_YS,Both should have freedom of thought and expression,freedom thought expression,Quote,E.31,,Directly articulates equality in rights and expression.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DEC,NRM_DEC_O,They will discuss and decide,discuss and decide,Quote,E.32,,This opposes restricted female decision-making because the couple decides jointly.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DEC,NRM_DEC_N,It will depend upon the need of the family,family need,Quote,E.32,,Decisions are shared but still shaped by family need rather than pure individual choice.,ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DIV,NRM_DIV_C,David is more likely to sell the vegetables,David sell vegetables,Quote,E.33,,This confirms men’s stronger association with selling.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_MOB,NRM_MOB_C,David will have to go since the market is too far and women cannot go by themselves,market too far,Quote,E.33,,Women’s independent mobility is restricted by distance and norms.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_MOB,NRM_MOB_C,It is not possible for women to go to the market since there is no transport,no transport women,Quote,E.33,,Transport barriers combine with gender norms to restrict women’s mobility.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DIV,NRM_DIV_C,Women also have to do the household work and there is no time for them to go to the market,no time household,Quote,E.33,,Household burden is used to explain why women do not sell.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_INF,NRM_INF_O,"Yes, David will agree to make the changes",agree changes,Quote,E.34,,This suggests women’s innovation ideas can be accepted.,ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_INF,NRM_INF_O,They will make the change in a small portion of their land,small portion,Quote,E.34,,Indicates openness to trying innovation in a cautious way.,ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_YS,David will trust Diana and will implement the changes,trust Diana,Quote,E.34,,This is a positive sign of recognizing a woman’s knowledge and judgment.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DEC,NRM_DEC_C,Women will never go against their husbands’ wishes,never go against husband,Quote,E.36,,This strongly confirms restricted female agency.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_AST,NRM_AST_C,This is a male dominated society and a man always prevails,male dominated society,Quote,E.36,,This directly explains why women face difficulty using inherited assets independently.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DEC,NRM_DEC_C,Woman may fight but will not have the courage to defy her husband,no courage defy,Quote,E.36,,This confirms women’s constrained agency under patriarchal norms.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_STIG,NRM_STIG_C,Such are the norms and traditions of our society,norms and traditions,Quote,E.36,,This invokes community norms as the basis for women not opposing husbands.,ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_AST,NRM_AST_C,Society has given a lot of power to men and this is a patriarchal society and men can do whatever they want,power to men,Quote,E.37,,This confirms stronger male control over assets and decisions.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_AST,NRM_AST_C,It is his inheritance and therefore he doesn’t need anyone’s permission to whatever he wants with it,his inheritance,Quote,E.37,,Men are described as having unquestioned rights over inherited assets.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DEC,NRM_DEC_C,Men don’t have to take their wives’ permission,no wife permission,Quote,E.37,,This confirms asymmetry in household decision-making power.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_MOB,NRM_MOB_O,"Yes, they can walk alone comfortably",walk alone,Quote,E.38,,Opposes strong restrictions on young women’s local mobility.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_MOB,NRM_MOB_O,Many young women go to the market,women go market,Quote,E.38,,Indicates women’s public presence is normal in the local market.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_MOB,NRM_MOB_O,Girls go to school via the marketplace,school via market,Quote,E.38,,This normalizes girls’ movement in public space.,ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_MOB,NRM_MOB_O,There are lot of people in the market at any given time and therefore it is safe for them,market safe,Quote,E.38,,Safety is cited as a reason why women can move there.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_MOB,NRM_MOB_C,"No, she cannot go alone to the market",cannot go alone married,Quote,E.39,,This confirms a mobility restriction for young married women.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_MOB,NRM_MOB_C,She needs to be accompanied by her husband or some other family member,accompanied,Quote,E.39,,Married women’s mobility is conditional on accompaniment.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_MOB,NRM_MOB_C,Our social customs don’t permit young married women to go alone to the market,customs don’t permit,Quote,E.39,,Clear confirmation of norm-based mobility restriction.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_MOB,NRM_MOB_C,It will be hard for a woman to sell in the local market since it is dominated by men,market dominated by men,Quote,E.40,,This confirms women’s difficulty accessing market space because of male dominance.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DIV,NRM_DIV_C,Women don’t have the time to sell since they have to take care of all the work at home and then make bidis to order,no time to sell,Quote,E.40,,Domestic and bidi work burden limits women’s market participation.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_MOB,NRM_MOB_C,It is not safe for women to sell in the market,not safe sell market,Quote,E.40,,Safety concerns are directly cited as a barrier to women’s market work.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_MOB,NRM_MOB_O,There are no security threats within the village,no security threats,Quote,E.41,,This supports the idea that within-village mobility is relatively free.,ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_MOB,NRM_MOB_O,Women can move around freely within the village,women move freely,Quote,E.41,,This explicitly opposes a strong restriction on women’s movement within the village.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,GAP,GAP_WID,Many young men have migrated from our village in search of better job opportunities,migrated better jobs,Quote,E.42,,Migration for jobs indicates local employment opportunities are inadequate.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,GAP,GAP_WID,It is never easy in a new place for anyone and people go from here with limited money to tide over the interim period and hence it is important to get a job fast,limited money migrate,Quote,E.42,,This describes the risky gap between aspiration for better work and actual conditions in migration.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,GAP,GAP_WID,If the money runs out before they can find a job then they may have to return unless there is a relative to provide free boarding,money runs out,Quote,E.42,,This is a direct structural barrier to attaining migration-based work goals.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,GAP,GAP_WID,There are no job prospects here and such a person will either do farm activities or engage in bidi making,no job prospects,Quote,E.43,,This clearly states the lack of local opportunities after return.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_STIG,NRM_STIG_N,What can people say? No one will return unless they have failed to find a job for whatever reason,failed to find job,Quote,E.43,,"There is implied stigma around return migration as failure, but expressed indirectly, so I coded it as nuanced.",ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,ASP,ASP_UNSP,People migrate with dreams of a better future and they try their best to find a decent job,dreams of better future,Quote,E.43,,This directly states a broad employment aspiration motivating migration.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,ASP,ASP_BUSS,But sometimes people return with money and knowledge too,return with money knowledge,Quote,E.43,,Return migration can generate capital and knowledge for future enterprise or livelihood improvement.,ENU_3,0.75
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_NO,Girls get married at 17-18 while boys at 20-21,girls 17-18 boys 20-21,Quote,E.44,,Different marriage ages reflect unequal expectations for girls and boys.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DEC,NRM_DEC_C,Parents of the prospective bride and groom take the decision,parents take decision,Quote,E.45,,Confirms family-led marriage decision-making.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DEC,NRM_DEC_N,But parents consult us before taking the final decision,parents consult us,Quote,E.45,,"Youth are consulted, but final decision is not theirs, so nuanced.",ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DEC,NRM_DEC_C,But parents may or may not ask the girls,may not ask girls,Quote,E.45,,This confirms stronger restriction on girls’ voice in marriage decisions.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DEC,NRM_DEC_N,But they consult their boys,consult boys,Quote,E.45,,"Boys are more likely to be consulted, showing unequal but not absolute agency.",ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DEC,NRM_DEC_N,Our parents are experienced and therefore it is good that they take such decisions,parents experienced,Quote,E.46,,Supports parent-led marriage decisions as a norm.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_YS,But they should also always consult their daughters,consult daughters,Quote,E.46,,This adds a clear pro-equality element to marriage decision-making.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DEC,NRM_DEC_O,Parents should allow their children to choose their own life partners (love marriage),choose own partners,Quote,E.46,,This opposes strict parental control over marriage choice.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DIV,NRM_DIV_C,Women have their first child at 20,first child at 20,Quote,E.47,,This states the normative timing of women’s childbearing.,ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DIV,NRM_DIV_C,Women have their first child within two years of marriage,child within two years,Quote,E.47,,Suggests a social expectation of early childbearing after marriage.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_N,I think 20 is the right age for a woman to have babies,20 right age,Quote,E.48,,"This supports a particular age norm, though not all participants agree, so nuanced.",ENU_3,0.75
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_YS,I think women should get married at 23 and have their first child at 25,marry 23 child 25,Quote,E.48,,"Supports later marriage and later childbearing, which often aligns with better autonomy and preparedness.",ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_YS,After 23,after 23,Quote,E.49,,Statement of preferred later age for first childbirth.,ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_YS,Between 23-25 years of age,23-25 years,Quote,E.49,,Clear preference for later first birth.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_YS,Both husband and wife need time to understand each other before starting a family,need time understand,Quote,E.49,,This supports a more thoughtful and equal approach to family formation.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_YS,Then they will be better prepared to raise kids,better prepared,Quote,E.49,,Indicates value placed on readiness and planning before childbirth.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DEC,NRM_DEC_N,"Yes, but they have to consult their husband",consult husband children,Quote,E.50,,"Women do participate in childbearing decisions, but consultation with husbands is expected.",ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DEC,NRM_DEC_O,Both take such decisions together,together children decisions,Quote,E.50,,This supports joint reproductive decision-making.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DEC,NRM_DEC_C,Sometimes family puts a lot of pressure on them to have children,family pressure children,Quote,E.50,,Family pressure limits fully free reproductive decision-making.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_DEC,NRM_DEC_N,But they must also assess their economic situation before starting a family,assess economic situation,Quote,E.50,,"This shows some rational planning by the couple, so nuanced rather than fully restrictive.",ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,ASP,ASP_COL,We need to have a higher secondary school and a college in our village,school and college,Quote,E.51,,This is a strong aspiration for better educational infrastructure.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_YS,Both men and women should get equal work opportunities,equal work opportunities,Quote,E.51,,Direct support for gender equality in employment.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,NRM_EQ,NRM_EQ_YS,Both should get equal education opportunities,equal education opportunities,Quote,E.51,,Direct support for gender equality in education.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,ASP,ASP_UNSP,We want better employment opportunities in our village,better employment opportunities,Quote,E.51,,Broad aspiration for improved local employment.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_M,male,ASP,ASP_UNSP,We want our village to be a neat and clean place to live in,neat and clean village,Quote,E.51,,This is a general aspiration for better living conditions in the village.,ENU_3,0.85
